Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.5-205.174.165.73-53709-8080-6,192.168.10.5,53709,205.174.165.73,8080,6,7/7/2017 10:39,80608,4,3,208,134.0,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,4242.755062,86.84001588,13434.66667,31939.94339,78629.0,31.0,80608.0,26869.33333,45984.83951,79967.0,31.0,79261.0,39630.5,55152.20761,78629.0,632.0,0,0,0,0,92,72,49.62286622,37.21714966,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52789-8080-6,192.168.10.15,52789,205.174.165.73,8080,6,7/7/2017 10:39,96553,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3531.739045,72.49904198,16092.16667,33007.55839,82708.0,21.0,96553.0,32184.33333,55134.48621,95847.0,21.0,83304.0,41652.0,58061.95202,82708.0,596.0,0,0,0,0,92,72,41.42802399,31.07101799,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53709-8080-6,205.174.165.73,8080,192.168.10.5,53709,6,7/7/2017 10:39,45,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,266666.6667,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,22222.22222,22222.22222,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52789-8080-6,205.174.165.73,8080,192.168.10.15,52789,6,7/7/2017 10:39,49,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53710-8080-6,192.168.10.5,53710,205.174.165.73,8080,6,7/7/2017 10:39,65268,4,3,208,134.0,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,5239.933811,107.2501073,10878.0,25584.07059,63097.0,107.0,65268.0,21756.0,36962.95769,64436.0,145.0,63693.0,31846.5,44194.88093,63097.0,596.0,0,0,0,0,92,72,61.28577557,45.96433168,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53710-8080-6,205.174.165.73,8080,192.168.10.5,53710,6,7/7/2017 10:39,70,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,171428.5714,28571.42857,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,14285.71429,14285.71429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52831-8080-6,192.168.10.15,52831,205.174.165.73,8080,6,7/7/2017 10:39,67154,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5077.880692,104.2380201,11192.33333,26362.07863,64999.0,57.0,67154.0,22384.66667,38161.97616,66449.0,57.0,65584.0,32792.0,45547.5762,64999.0,585.0,0,0,0,0,92,72,59.5645829,44.67343717,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53713-8080-6,192.168.10.5,53713,205.174.165.73,8080,6,7/7/2017 10:39,64865,4,3,208,134.0,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,5272.489016,107.9164418,10810.83333,25525.2573,62911.0,27.0,64865.0,21621.66667,36772.67281,64081.0,27.0,63512.0,31756.0,44059.82354,62911.0,601.0,0,0,0,0,92,72,61.66653819,46.24990365,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53713-8080-6,205.174.165.73,8080,192.168.10.5,53713,6,7/7/2017 10:39,41,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,292682.9268,48780.4878,41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,24390.2439,24390.2439,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52831-8080-6,205.174.165.73,8080,192.168.10.15,52831,6,7/7/2017 10:39,3,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53714-8080-6,192.168.10.5,53714,205.174.165.73,8080,6,7/7/2017 10:40,131933,4,3,208,134.0,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,2592.224841,53.0572336,21988.83333,52779.26258,129722.0,33.0,131933.0,43977.66667,75413.13899,131056.0,33.0,130338.0,65169.0,91291.72809,129722.0,616.0,0,0,0,0,92,72,30.3184192,22.7388144,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53714-8080-6,205.174.165.73,8080,192.168.10.5,53714,6,7/7/2017 10:40,88,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,136363.6364,22727.27273,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11363.63636,11363.63636,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2902-8080-6,192.168.10.8,2902,205.174.165.73,8080,6,7/7/2017 10:40,63550,4,3,210,134.0,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5413.060582,110.1494886,10591.66667,25119.53019,61864.0,18.0,63550.0,21183.33333,36199.68449,62982.0,18.0,62397.0,31198.5,43367.566,61864.0,533.0,0,0,0,0,92,72,62.94256491,47.20692368,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2902-8080-6,205.174.165.73,8080,192.168.10.8,2902,6,7/7/2017 10:40,19,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2903-8080-6,192.168.10.8,2903,205.174.165.73,8080,6,7/7/2017 10:40,92733,4,3,210,134.0,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,3709.574801,75.48553374,15455.5,37023.1434,91027.0,41.0,92733.0,30911.0,53000.57897,92110.0,41.0,91597.0,45798.5,63962.75811,91027.0,570.0,0,0,0,0,92,72,43.13459071,32.35094303,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2903-8080-6,205.174.165.73,8080,192.168.10.8,2903,6,7/7/2017 10:40,21,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-3850-8080-6,192.168.10.9,3850,205.174.165.73,8080,6,7/7/2017 10:40,92772,4,3,206,134.0,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3664.898892,75.45380072,15462.0,36701.46817,90375.0,66.0,92772.0,30924.0,52787.36262,91876.0,66.0,91048.0,45524.0,63428.89249,90375.0,673.0,0,0,0,0,92,72,43.11645755,32.33734316,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-3850-8080-6,205.174.165.73,8080,192.168.10.9,3850,6,7/7/2017 10:40,95,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,126315.7895,21052.63158,95.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10526.31579,10526.31579,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-205.174.165.73-51718-8080-6,192.168.10.14,51718,205.174.165.73,8080,6,7/7/2017 10:40,67862,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5024.903481,103.1505113,11310.33333,26767.82661,65947.0,38.0,67862.0,22620.66667,38582.08379,67170.0,38.0,66548.0,33274.0,46206.59972,65947.0,601.0,0,0,0,0,92,72,58.94314933,44.207362,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-205.174.165.73-51718-8080-6,205.174.165.73,8080,192.168.10.14,51718,6,7/7/2017 10:40,50,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52837-8080-6,192.168.10.15,52837,205.174.165.73,8080,6,7/7/2017 10:41,73909,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4613.781813,94.71106361,12318.16667,28087.89085,69608.0,4.0,73909.0,24636.33333,42035.56238,73173.0,4.0,70330.0,35165.0,48709.75773,69608.0,722.0,0,0,0,0,92,72,54.12060777,40.59045583,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52837-8080-6,205.174.165.73,8080,192.168.10.15,52837,6,7/7/2017 10:41,70,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,171428.5714,28571.42857,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,14285.71429,14285.71429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52838-8080-6,192.168.10.15,52838,205.174.165.73,8080,6,7/7/2017 10:41,85927,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3968.484877,81.46449894,14321.16667,33900.1177,83515.0,21.0,85927.0,28642.33333,48792.81018,84981.0,21.0,84112.0,42056.0,58631.88008,83515.0,597.0,0,0,0,0,92,72,46.55114225,34.91335669,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52838-8080-6,205.174.165.73,8080,192.168.10.15,52838,6,7/7/2017 10:41,33,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53716-8080-6,192.168.10.5,53716,205.174.165.73,8080,6,7/7/2017 10:41,77357,4,3,208,134.0,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,4421.060796,90.48954846,12892.83333,30575.08433,75301.0,25.0,77357.0,25785.66667,43997.57998,76588.0,25.0,75928.0,37964.0,52802.49178,75301.0,627.0,0,0,0,0,92,72,51.7083134,38.78123505,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53716-8080-6,205.174.165.73,8080,192.168.10.5,53716,6,7/7/2017 10:41,40,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,300000.0,50000.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,25000.0,25000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2906-8080-6,192.168.10.8,2906,205.174.165.73,8080,6,7/7/2017 10:42,220688,5,4,216,145.0,198,0,43.2,86.57482313,129,0,36.25,61.96975069,1635.793518,40.78155586,27586.0,77282.76562,218850.0,11.0,220688.0,55172.0,109474.9619,219384.0,85.0,219420.0,73140.0,126188.8591,218850.0,11.0,0,0,0,0,112,92,22.65641992,18.12513594,0,198,36.1,69.16718875,4784.1,0,0,0,1,0,0,0,0,0,40.11111111,43.2,36.25,112,0,0,0,0,0,0,5,216,4,145,8192,237,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2907-8080-6,192.168.10.8,2907,205.174.165.73,8080,6,7/7/2017 10:42,82819,19,31,73351,302.0,13140,0,3860.578947,3449.112822,128,0,9.741935484,21.97417839,889324.9134,603.7261981,1690.183673,10165.00391,71359.0,1.0,82819.0,4601.055556,17995.94787,76700.0,48.0,81511.0,2717.033333,12971.10154,71359.0,1.0,0,0,0,0,392,632,229.4159553,374.3102428,0,13140,1444.176471,2796.289153,7819233.028,0,0,0,1,0,0,0,0,1,1473.06,3860.578947,9.741935484,392,0,0,0,0,0,0,19,73351,31,302,8192,1278,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2906-8080-6,205.174.165.73,8080,192.168.10.8,2906,6,7/7/2017 10:42,0,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16390,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2907-8080-6,205.174.165.73,8080,192.168.10.8,2907,6,7/7/2017 10:42,19,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1278,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2908-8080-6,192.168.10.8,2908,205.174.165.73,8080,6,7/7/2017 10:42,80292,4,3,210,134.0,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4284.362078,87.18178648,13382.0,31967.77078,78634.0,15.0,80292.0,26764.0,45861.85366,79720.0,49.0,79202.0,39601.0,55200.99798,78634.0,568.0,0,0,0,0,92,72,49.8181637,37.36362278,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2908-8080-6,205.174.165.73,8080,192.168.10.8,2908,6,7/7/2017 10:42,3,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2909-8080-6,192.168.10.8,2909,205.174.165.73,8080,6,7/7/2017 10:42,78794,4,3,210,134.0,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4365.814656,88.83925172,13132.33333,31293.21228,77007.0,18.0,78794.0,26264.66667,44882.21537,78089.0,49.0,77587.0,38793.5,54042.04997,77007.0,580.0,0,0,0,0,92,72,50.7652867,38.07396502,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2909-8080-6,205.174.165.73,8080,192.168.10.8,2909,6,7/7/2017 10:42,3,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2910-8080-6,192.168.10.8,2910,205.174.165.73,8080,6,7/7/2017 10:42,78234,4,3,210,134.0,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4397.065215,89.47516425,13039.0,30948.93915,76210.0,18.0,78234.0,26078.0,44518.37083,77482.0,49.0,76786.0,38393.0,53481.31429,76210.0,576.0,0,0,0,0,92,72,51.12866529,38.34649896,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2910-8080-6,205.174.165.73,8080,192.168.10.8,2910,6,7/7/2017 10:42,3,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-4068-8080-6,192.168.10.9,4068,205.174.165.73,8080,6,7/7/2017 10:42,233009,5,4,212,145.0,194,0,42.4,84.78679142,129,0,36.25,61.96975069,1532.12966,38.62511748,29126.125,81400.58067,230581.0,66.0,233009.0,58252.25,115377.7275,231318.0,66.0,231449.0,77149.66667,132875.6179,230581.0,212.0,0,0,0,0,112,92,21.4583986,17.16671888,0,194,35.7,68.13067509,4641.788889,0,0,0,1,0,0,0,0,0,39.66666667,42.4,36.25,112,0,0,0,0,0,0,5,212,4,145,8192,237,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-4069-8080-6,192.168.10.9,4069,205.174.165.73,8080,6,7/7/2017 10:42,216703,36,85,204316,626.0,18980,0,5675.444444,5653.606437,128,0,7.364705882,13.25648723,945727.5626,558.3679045,1805.858333,17702.6507,194084.0,0.0,216703.0,6191.514286,34277.40415,203173.0,8.0,214924.0,2558.619048,21153.22537,194084.0,0.0,0,0,0,0,732,1712,166.1259881,392.2419164,0,18980,1679.852459,3997.980334,16000000.0,0,0,0,1,0,0,0,0,2,1693.735537,5675.444444,7.364705882,732,0,0,0,0,0,0,36,204316,85,626,8192,1392,35,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-4068-8080-6,205.174.165.73,8080,192.168.10.9,4068,6,7/7/2017 10:42,28,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,35714.28571,35714.28571,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-4069-8080-6,205.174.165.73,8080,192.168.10.9,4069,6,7/7/2017 10:42,37,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1392,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-205.174.165.73-51720-8080-6,192.168.10.14,51720,205.174.165.73,8080,6,7/7/2017 10:42,202783,5,4,213,145.0,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1765.433986,44.38241864,25347.875,70784.37208,200529.0,30.0,202783.0,50695.75,100432.0758,201343.0,30.0,201381.0,67127.0,115529.6643,200529.0,244.0,0,0,0,0,112,92,24.65689925,19.7255194,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,112,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
